Forecast_Date,Customer,Product-ID,Forecast_Week,Forecast_Target_Date,Forecast_Value,Actual_Demand
2024-11-25,CN,ABC134,3,2024-12-16,28,28.0
2024-11-25,CN,ABC134,4,2024-12-23,56,0.0
2024-11-25,CN,ABC134,5,2024-12-30,52.5,0.0
2024-11-25,CN,ABC134,6,2025-01-06,52.5,0.0
2024-11-25,CN,ABC134,7,2025-01-13,52.5,0.0
2024-11-25,CN,ABC134,8,2025-01-20,52.5,0.0
2024-11-25,CN,ABC134,9,2025-01-27,60.0,56.0
2024-11-25,CN,ABC134,10,2025-02-03,60.0,28.0
2024-11-25,CN,ABC134,11,2025-02-10,60.0,84.0
2024-11-25,CN,ABC134,12,2025-02-17,60.0,28.0
2024-11-25,CN,ABC135,1,2024-12-02,28,0.0
2024-11-25,CN,ABC135,2,2024-12-09,28,0.0
2024-11-25,CN,ABC135,3,2024-12-16,56,112.0
2024-11-25,CN,ABC135,4,2024-12-23,56,0.0
2024-11-25,CN,ABC135,5,2024-12-30,45.0,0.0
2024-11-25,CN,ABC135,6,2025-01-06,45.0,0.0
2024-11-25,CN,ABC135,7,2025-01-13,45.0,112.0
2024-11-25,CN,ABC135,8,2025-01-20,45.0,0.0
2024-11-25,CN,ABC135,9,2025-01-27,52.5,112.0
2024-11-25,CN,ABC135,10,2025-02-03,52.5,0.0
2024-11-25,CN,ABC135,11,2025-02-10,52.5,112.0
2024-11-25,CN,ABC135,12,2025-02-17,52.5,28.0
2024-11-25,CN,ABC136,1,2024-12-02,28,0.0
2024-11-25,CN,ABC136,2,2024-12-09,0,28.0
2024-11-25,CN,ABC136,3,2024-12-16,28,28.0
2024-11-25,CN,ABC136,4,2024-12-23,0,0.0
2024-11-25,CN,ABC136,5,2024-12-30,14.0,0.0
2024-11-25,CN,ABC136,6,2025-01-06,14.0,0.0
2024-11-25,CN,ABC136,7,2025-01-13,14.0,0.0
2024-11-25,CN,ABC136,8,2025-01-20,14.0,0.0
2024-11-25,CN,ABC136,9,2025-01-27,14.0,56.0
2024-11-25,CN,ABC136,10,2025-02-03,14.0,28.0
2024-11-25,CN,ABC136,11,2025-02-10,14.0,0.0
2024-11-25,CN,ABC136,12,2025-02-17,14.0,0.0
2024-11-25,CN,ABC137,1,2024-12-02,28,0.0
2024-11-25,CN,ABC137,2,2024-12-09,0,0.0
2024-11-25,CN,ABC137,3,2024-12-16,28,28.0
2024-11-25,CN,ABC137,4,2024-12-23,0,0.0
2024-11-25,CN,ABC137,5,2024-12-30,14.0,0.0
2024-11-25,CN,ABC137,6,2025-01-06,14.0,28.0
2024-11-25,CN,ABC137,7,2025-01-13,14.0,28.0
2024-11-25,CN,ABC137,8,2025-01-20,14.0,0.0
2024-11-25,CN,ABC137,9,2025-01-27,14.0,28.0
2024-11-25,CN,ABC137,10,2025-02-03,14.0,28.0
2024-11-25,CN,ABC137,11,2025-02-10,14.0,28.0
2024-11-25,CN,ABC137,12,2025-02-17,14.0,0.0
2024-11-25,IT,ABC123,1,2024-12-02,504.0,504.0
2024-11-25,IT,ABC123,2,2024-12-09,140.0,168.0
2024-11-25,IT,ABC123,3,2024-12-16,336.0,0.0
2024-11-25,IT,ABC123,4,2024-12-23,336.0,0.0
2024-11-25,IT,ABC123,5,2024-12-30,392.0,336.0
2024-11-25,IT,ABC123,6,2025-01-06,392.0,168.0
2024-11-25,IT,ABC123,7,2025-01-13,392.0,336.0
2024-11-25,IT,ABC123,8,2025-01-20,392.0,560.0
2024-11-25,IT,ABC125,1,2024-12-02,0.0,0.0
2024-11-25,IT,ABC125,2,2024-12-09,0.0,0.0
2024-11-25,IT,ABC125,3,2024-12-16,0.0,0.0
2024-11-25,IT,ABC125,4,2024-12-23,0.0,0.0
2024-11-25,IT,ABC125,5,2024-12-30,0.0,0.0
2024-11-25,IT,ABC125,6,2025-01-06,0.0,0.0
2024-11-25,IT,ABC125,7,2025-01-13,0.0,0.0
2024-11-25,IT,ABC125,8,2025-01-20,0.0,0.0
2024-11-25,IT,ABC127,1,2024-12-02,84.0,112.0
2024-11-25,IT,ABC127,2,2024-12-09,84.0,112.0
2024-11-25,IT,ABC127,3,2024-12-16,224.0,0.0
2024-11-25,IT,ABC127,4,2024-12-23,224.0,0.0
2024-11-25,IT,ABC127,5,2024-12-30,280.0,224.0
2024-11-25,IT,ABC127,6,2025-01-06,280.0,280.0
2024-11-25,IT,ABC127,7,2025-01-13,280.0,224.0
2024-11-25,IT,ABC127,8,2025-01-20,280.0,392.0
2024-11-25,IT,ABC129,1,2024-12-02,0.0,0.0
2024-11-25,IT,ABC129,2,2024-12-09,0.0,0.0
2024-11-25,IT,ABC129,3,2024-12-16,28.0,0.0
2024-11-25,IT,ABC129,4,2024-12-23,28.0,0.0
2024-11-25,IT,ABC129,5,2024-12-30,14.0,28.0
2024-11-25,IT,ABC129,6,2025-01-06,14.0,28.0
2024-11-25,IT,ABC129,7,2025-01-13,14.0,0.0
2024-11-25,IT,ABC129,8,2025-01-20,14.0,0.0
2024-11-25,IT,ABC130,1,2024-12-02,28.0,56.0
2024-11-25,IT,ABC130,2,2024-12-09,28.0,0.0
2024-11-25,IT,ABC130,3,2024-12-16,28.0,0.0
2024-11-25,IT,ABC130,4,2024-12-23,28.0,0.0
2024-11-25,IT,ABC130,5,2024-12-30,21.0,28.0
2024-11-25,IT,ABC130,6,2025-01-06,21.0,0.0
2024-11-25,IT,ABC130,7,2025-01-13,21.0,28.0
2024-11-25,IT,ABC130,8,2025-01-20,21.0,0.0
2024-11-25,IT,ABC131,1,2024-12-02,0.0,28.0
2024-11-25,IT,ABC131,2,2024-12-09,0.0,0.0
2024-11-25,IT,ABC131,3,2024-12-16,28.0,0.0
2024-11-25,IT,ABC131,4,2024-12-23,28.0,0.0
2024-11-25,IT,ABC131,5,2024-12-30,28.0,28.0
2024-11-25,IT,ABC131,6,2025-01-06,28.0,0.0
2024-11-25,IT,ABC131,7,2025-01-13,28.0,56.0
2024-11-25,IT,ABC131,8,2025-01-20,28.0,28.0
2024-11-25,IT,ABC132,1,2024-12-02,56.0,112.0
2024-11-25,IT,ABC132,2,2024-12-09,28.0,28.0
2024-11-25,IT,ABC132,3,2024-12-16,56.0,0.0
2024-11-25,IT,ABC132,4,2024-12-23,56.0,0.0
2024-11-25,IT,ABC132,5,2024-12-30,91.0,56.0
2024-11-25,IT,ABC132,6,2025-01-06,91.0,112.0
2024-11-25,IT,ABC132,7,2025-01-13,91.0,28.0
2024-11-25,IT,ABC132,8,2025-01-20,91.0,28.0
2024-11-25,IT,ABC133,1,2024-12-02,0.0,28.0
2024-11-25,IT,ABC133,2,2024-12-09,28.0,0.0
2024-11-25,IT,ABC133,3,2024-12-16,28.0,0.0
2024-11-25,IT,ABC133,4,2024-12-23,28.0,0.0
2024-11-25,IT,ABC133,5,2024-12-30,28.0,28.0
2024-11-25,IT,ABC133,6,2025-01-06,28.0,28.0
2024-11-25,IT,ABC133,7,2025-01-13,28.0,28.0
2024-11-25,IT,ABC133,8,2025-01-20,28.0,0.0
2024-11-25,IT,ABC134,1,2024-12-02,0.0,0.0
2024-11-25,IT,ABC134,2,2024-12-09,0.0,0.0
2024-11-25,IT,ABC134,3,2024-12-16,28.0,0.0
2024-11-25,IT,ABC134,4,2024-12-23,28.0,0.0
2024-11-25,IT,ABC134,5,2024-12-30,28.0,28.0
2024-11-25,IT,ABC134,6,2025-01-06,28.0,0.0
2024-11-25,IT,ABC134,7,2025-01-13,28.0,28.0
2024-11-25,IT,ABC134,8,2025-01-20,28.0,0.0
2024-11-25,IT,ABC135,1,2024-12-02,0.0,0.0
2024-11-25,IT,ABC135,2,2024-12-09,0.0,0.0
2024-11-25,IT,ABC135,3,2024-12-16,0.0,0.0
2024-11-25,IT,ABC135,4,2024-12-23,0.0,0.0
2024-11-25,IT,ABC135,5,2024-12-30,14.0,0.0
2024-11-25,IT,ABC135,6,2025-01-06,14.0,0.0
2024-11-25,IT,ABC135,7,2025-01-13,14.0,0.0
2024-11-25,IT,ABC135,8,2025-01-20,14.0,28.0
2024-12-09,CN,ABC123,1,2024-12-16,784,112.0
2024-12-09,CN,ABC123,1,2024-12-16,448,112.0
2024-12-09,CN,ABC123,2,2024-12-23,784,0.0
2024-12-09,CN,ABC123,2,2024-12-23,448,0.0
2024-12-09,CN,ABC123,3,2024-12-30,784,0.0
2024-12-09,CN,ABC123,3,2024-12-30,392,0.0
2024-12-09,CN,ABC123,4,2025-01-06,784,0.0
2024-12-09,CN,ABC123,4,2025-01-06,392,0.0
2024-12-09,CN,ABC123,5,2025-01-13,750.0,504.0
2024-12-09,CN,ABC123,5,2025-01-13,280.0,504.0
2024-12-09,CN,ABC123,6,2025-01-20,750.0,896.0
2024-12-09,CN,ABC123,6,2025-01-20,280.0,896.0
2024-12-09,CN,ABC123,7,2025-01-27,750.0,952.0
2024-12-09,CN,ABC123,7,2025-01-27,280.0,952.0
2024-12-09,CN,ABC123,8,2025-02-03,750.0,224.0
2024-12-09,CN,ABC123,8,2025-02-03,280.0,224.0
2024-12-09,CN,ABC123,9,2025-02-10,712.5,896.0
2024-12-09,CN,ABC123,9,2025-02-10,280.0,896.0
2024-12-09,CN,ABC123,10,2025-02-17,712.5,336.0
2024-12-09,CN,ABC123,10,2025-02-17,280.0,336.0
2024-12-09,CN,ABC123,11,2025-02-24,712.5,0.0
2024-12-09,CN,ABC123,11,2025-02-24,280.0,0.0
2024-12-09,CN,ABC123,12,2025-03-03,712.5,448.0
2024-12-09,CN,ABC123,12,2025-03-03,280.0,448.0
2024-12-09,CN,ABC124,1,2024-12-16,448,448.0
2024-12-09,CN,ABC124,1,2024-12-16,336,448.0
2024-12-09,CN,ABC124,2,2024-12-23,448,0.0
2024-12-09,CN,ABC124,2,2024-12-23,224,0.0
2024-12-09,CN,ABC124,3,2024-12-30,448,28.0
2024-12-09,CN,ABC124,3,2024-12-30,112,28.0
2024-12-09,CN,ABC124,4,2025-01-06,448,0.0
2024-12-09,CN,ABC124,4,2025-01-06,112,0.0
2024-12-09,CN,ABC124,5,2025-01-13,450.0,840.0
2024-12-09,CN,ABC124,5,2025-01-13,150.0,840.0
2024-12-09,CN,ABC124,6,2025-01-20,450.0,728.0
2024-12-09,CN,ABC124,6,2025-01-20,150.0,728.0
2024-12-09,CN,ABC124,7,2025-01-27,450.0,224.0
2024-12-09,CN,ABC124,7,2025-01-27,150.0,224.0
2024-12-09,CN,ABC124,8,2025-02-03,450.0,280.0
2024-12-09,CN,ABC124,8,2025-02-03,150.0,280.0
2024-12-09,CN,ABC124,9,2025-02-10,412.5,280.0
2024-12-09,CN,ABC124,9,2025-02-10,120.0,280.0
2024-12-09,CN,ABC124,10,2025-02-17,412.5,112.0
2024-12-09,CN,ABC124,10,2025-02-17,120.0,112.0
2024-12-09,CN,ABC124,11,2025-02-24,412.5,168.0
2024-12-09,CN,ABC124,11,2025-02-24,120.0,168.0
2024-12-09,CN,ABC124,12,2025-03-03,412.5,504.0
2024-12-09,CN,ABC124,12,2025-03-03,120.0,504.0
2024-12-09,CN,ABC125,1,2024-12-16,0,112.0
2024-12-09,CN,ABC125,1,2024-12-16,616,112.0
2024-12-09,CN,ABC125,2,2024-12-23,112,0.0
2024-12-09,CN,ABC125,2,2024-12-23,616,0.0
2024-12-09,CN,ABC125,3,2024-12-30,112,0.0
2024-12-09,CN,ABC125,3,2024-12-30,616,0.0
2024-12-09,CN,ABC125,4,2025-01-06,168,168.0
2024-12-09,CN,ABC125,4,2025-01-06,896,168.0
2024-12-09,CN,ABC125,5,2025-01-13,300.0,336.0
2024-12-09,CN,ABC125,5,2025-01-13,750.0,336.0
2024-12-09,CN,ABC125,6,2025-01-20,300.0,448.0
2024-12-09,CN,ABC125,6,2025-01-20,750.0,448.0
2024-12-09,CN,ABC125,7,2025-01-27,300.0,504.0
2024-12-09,CN,ABC125,7,2025-01-27,750.0,504.0
2024-12-09,CN,ABC125,8,2025-02-03,300.0,784.0
2024-12-09,CN,ABC125,8,2025-02-03,750.0,784.0
2024-12-09,CN,ABC125,9,2025-02-10,262.5,448.0
2024-12-09,CN,ABC125,9,2025-02-10,840.0,448.0
2024-12-09,CN,ABC125,10,2025-02-17,262.5,896.0
2024-12-09,CN,ABC125,10,2025-02-17,840.0,896.0
2024-12-09,CN,ABC125,11,2025-02-24,262.5,1232.0
2024-12-09,CN,ABC125,11,2025-02-24,840.0,1232.0
2024-12-09,CN,ABC125,12,2025-03-03,262.5,1008.0
2024-12-09,CN,ABC125,12,2025-03-03,840.0,1008.0
2024-12-09,CN,ABC126,1,2024-12-16,56,56.0
2024-12-09,CN,ABC126,1,2024-12-16,224,56.0
2024-12-09,CN,ABC126,2,2024-12-23,112,0.0
2024-12-09,CN,ABC126,2,2024-12-23,224,0.0
2024-12-09,CN,ABC126,3,2024-12-30,56,0.0
2024-12-09,CN,ABC126,3,2024-12-30,224,0.0
2024-12-09,CN,ABC126,4,2025-01-06,112,280.0
2024-12-09,CN,ABC126,4,2025-01-06,0,280.0
2024-12-09,CN,ABC126,5,2025-01-13,150.0,336.0
2024-12-09,CN,ABC126,5,2025-01-13,0.0,336.0
2024-12-09,CN,ABC126,6,2025-01-20,150.0,0.0
2024-12-09,CN,ABC126,6,2025-01-20,0.0,0.0
2024-12-09,CN,ABC126,7,2025-01-27,150.0,0.0
2024-12-09,CN,ABC126,7,2025-01-27,0.0,0.0
2024-12-09,CN,ABC126,8,2025-02-03,150.0,0.0
2024-12-09,CN,ABC126,8,2025-02-03,0.0,0.0
2024-12-09,CN,ABC126,9,2025-02-10,150.0,0.0
2024-12-09,CN,ABC126,9,2025-02-10,0.0,0.0
2024-12-09,CN,ABC126,10,2025-02-17,150.0,0.0
2024-12-09,CN,ABC126,10,2025-02-17,0.0,0.0
2024-12-09,CN,ABC126,11,2025-02-24,150.0,0.0
2024-12-09,CN,ABC126,11,2025-02-24,0.0,0.0
2024-12-09,CN,ABC126,12,2025-03-03,150.0,0.0
2024-12-09,CN,ABC126,12,2025-03-03,0.0,0.0
2024-12-09,CN,ABC127,1,2024-12-16,112,224.0
2024-12-09,CN,ABC127,1,2024-12-16,664,224.0
2024-12-09,CN,ABC127,2,2024-12-23,224,0.0
2024-12-09,CN,ABC127,2,2024-12-23,664,0.0
2024-12-09,CN,ABC127,3,2024-12-30,224,0.0
2024-12-09,CN,ABC127,3,2024-12-30,664,0.0
2024-12-09,CN,ABC127,4,2025-01-06,224,168.0
2024-12-09,CN,ABC127,4,2025-01-06,1120,168.0
2024-12-09,CN,ABC127,5,2025-01-13,341.25,392.0
2024-12-09,CN,ABC127,5,2025-01-13,937.5,392.0
2024-12-09,CN,ABC127,6,2025-01-20,341.25,560.0
2024-12-09,CN,ABC127,6,2025-01-20,937.5,560.0
2024-12-09,CN,ABC127,7,2025-01-27,341.25,1008.0
2024-12-09,CN,ABC127,7,2025-01-27,937.5,1008.0
2024-12-09,CN,ABC127,8,2025-02-03,341.25,1400.0
2024-12-09,CN,ABC127,8,2025-02-03,937.5,1400.0
2024-12-09,CN,ABC127,9,2025-02-10,341.25,1120.0
2024-12-09,CN,ABC127,9,2025-02-10,1125.0,1120.0
2024-12-09,CN,ABC127,10,2025-02-17,341.25,1064.0
2024-12-09,CN,ABC127,10,2025-02-17,1125.0,1064.0
2024-12-09,CN,ABC127,11,2025-02-24,341.25,840.0
2024-12-09,CN,ABC127,11,2025-02-24,1125.0,840.0
2024-12-09,CN,ABC127,12,2025-03-03,341.25,504.0
2024-12-09,CN,ABC127,12,2025-03-03,1125.0,504.0
2024-12-09,CN,ABC128,1,2024-12-16,168,224.0
2024-12-09,CN,ABC128,1,2024-12-16,336,224.0
2024-12-09,CN,ABC128,2,2024-12-23,168,0.0
2024-12-09,CN,ABC128,2,2024-12-23,336,0.0
2024-12-09,CN,ABC128,3,2024-12-30,224,0.0
2024-12-09,CN,ABC128,3,2024-12-30,336,0.0
2024-12-09,CN,ABC128,4,2025-01-06,224,336.0
2024-12-09,CN,ABC128,4,2025-01-06,0,336.0
2024-12-09,CN,ABC128,5,2025-01-13,225.0,672.0
2024-12-09,CN,ABC128,5,2025-01-13,0.0,672.0
2024-12-09,CN,ABC128,6,2025-01-20,225.0,0.0
2024-12-09,CN,ABC128,6,2025-01-20,0.0,0.0
2024-12-09,CN,ABC128,7,2025-01-27,225.0,0.0
2024-12-09,CN,ABC128,7,2025-01-27,0.0,0.0
2024-12-09,CN,ABC128,8,2025-02-03,225.0,0.0
2024-12-09,CN,ABC128,8,2025-02-03,0.0,0.0
2024-12-09,CN,ABC128,9,2025-02-10,225.0,0.0
2024-12-09,CN,ABC128,9,2025-02-10,0.0,0.0
2024-12-09,CN,ABC128,10,2025-02-17,225.0,0.0
2024-12-09,CN,ABC128,10,2025-02-17,0.0,0.0
2024-12-09,CN,ABC128,11,2025-02-24,225.0,0.0
2024-12-09,CN,ABC128,11,2025-02-24,0.0,0.0
2024-12-09,CN,ABC128,12,2025-03-03,225.0,0.0
2024-12-09,CN,ABC128,12,2025-03-03,0.0,0.0
2024-12-09,CN,ABC129,1,2024-12-16,28,0.0
2024-12-09,CN,ABC129,2,2024-12-23,0,0.0
2024-12-09,CN,ABC129,3,2024-12-30,0,0.0
2024-12-09,CN,ABC129,4,2025-01-06,0,28.0
2024-12-09,CN,ABC129,5,2025-01-13,7.0,0.0
2024-12-09,CN,ABC129,6,2025-01-20,7.0,28.0
2024-12-09,CN,ABC129,7,2025-01-27,7.0,0.0
2024-12-09,CN,ABC129,8,2025-02-03,7.0,0.0
2024-12-09,CN,ABC129,9,2025-02-10,7.0,0.0
2024-12-09,CN,ABC129,10,2025-02-17,7.0,0.0
2024-12-09,CN,ABC129,11,2025-02-24,7.0,0.0
2024-12-09,CN,ABC129,12,2025-03-03,7.0,0.0
2024-12-09,CN,ABC130,1,2024-12-16,28,0.0
2024-12-09,CN,ABC130,2,2024-12-23,0,0.0
2024-12-09,CN,ABC130,3,2024-12-30,0,0.0
2024-12-09,CN,ABC130,4,2025-01-06,0,28.0
2024-12-09,CN,ABC130,5,2025-01-13,7.0,0.0
2024-12-09,CN,ABC130,6,2025-01-20,7.0,0.0
2024-12-09,CN,ABC130,7,2025-01-27,7.0,0.0
2024-12-09,CN,ABC130,8,2025-02-03,7.0,0.0
2024-12-09,CN,ABC130,9,2025-02-10,7.0,0.0
2024-12-09,CN,ABC130,10,2025-02-17,7.0,28.0
2024-12-09,CN,ABC130,11,2025-02-24,7.0,0.0
2024-12-09,CN,ABC130,12,2025-03-03,7.0,0.0
2024-12-09,CN,ABC131,1,2024-12-16,28,0.0
2024-12-09,CN,ABC131,2,2024-12-23,0,0.0
2024-12-09,CN,ABC131,3,2024-12-30,0,0.0
2024-12-09,CN,ABC131,4,2025-01-06,0,28.0
2024-12-09,CN,ABC131,5,2025-01-13,7.0,0.0
2024-12-09,CN,ABC131,6,2025-01-20,7.0,28.0
2024-12-09,CN,ABC131,7,2025-01-27,7.0,0.0
2024-12-09,CN,ABC131,8,2025-02-03,7.0,0.0
2024-12-09,CN,ABC131,9,2025-02-10,7.0,0.0
2024-12-09,CN,ABC131,10,2025-02-17,7.0,0.0
2024-12-09,CN,ABC131,11,2025-02-24,7.0,0.0
2024-12-09,CN,ABC131,12,2025-03-03,7.0,0.0
2024-12-09,CN,ABC132,1,2024-12-16,168,112.0
2024-12-09,CN,ABC132,1,2024-12-16,0,112.0
2024-12-09,CN,ABC132,2,2024-12-23,140,0.0
2024-12-09,CN,ABC132,2,2024-12-23,84,0.0
2024-12-09,CN,ABC132,3,2024-12-30,140,0.0
2024-12-09,CN,ABC132,3,2024-12-30,112,0.0
2024-12-09,CN,ABC132,4,2025-01-06,140,0.0
2024-12-09,CN,ABC132,4,2025-01-06,112,0.0
2024-12-09,CN,ABC132,5,2025-01-13,135.0,0.0
2024-12-09,CN,ABC132,5,2025-01-13,112.5,0.0
2024-12-09,CN,ABC132,6,2025-01-20,135.0,84.0
2024-12-09,CN,ABC132,6,2025-01-20,112.5,84.0
2024-12-09,CN,ABC132,7,2025-01-27,135.0,140.0
2024-12-09,CN,ABC132,7,2025-01-27,112.5,140.0
2024-12-09,CN,ABC132,8,2025-02-03,135.0,280.0
2024-12-09,CN,ABC132,8,2025-02-03,112.5,280.0
2024-12-09,CN,ABC132,9,2025-02-10,127.5,280.0
2024-12-09,CN,ABC132,9,2025-02-10,112.5,280.0
2024-12-09,CN,ABC132,10,2025-02-17,127.5,168.0
2024-12-09,CN,ABC132,10,2025-02-17,112.5,168.0
2024-12-09,CN,ABC132,11,2025-02-24,127.5,112.0
2024-12-09,CN,ABC132,11,2025-02-24,112.5,112.0
2024-12-09,CN,ABC132,12,2025-03-03,127.5,168.0
2024-12-09,CN,ABC132,12,2025-03-03,112.5,168.0
2024-12-09,CN,ABC133,1,2024-12-16,56,56.0
2024-12-09,CN,ABC133,1,2024-12-16,0,56.0
2024-12-09,CN,ABC133,2,2024-12-23,56,0.0
2024-12-09,CN,ABC133,2,2024-12-23,28,0.0
2024-12-09,CN,ABC133,3,2024-12-30,56,0.0
2024-12-09,CN,ABC133,3,2024-12-30,28,0.0
2024-12-09,CN,ABC133,4,2025-01-06,56,28.0
2024-12-09,CN,ABC133,4,2025-01-06,56,28.0
2024-12-09,CN,ABC133,5,2025-01-13,60.0,28.0
2024-12-09,CN,ABC133,5,2025-01-13,52.5,28.0
2024-12-09,CN,ABC133,6,2025-01-20,60.0,28.0
2024-12-09,CN,ABC133,6,2025-01-20,52.5,28.0
2024-12-09,CN,ABC133,7,2025-01-27,60.0,28.0
2024-12-09,CN,ABC133,7,2025-01-27,52.5,28.0
2024-12-09,CN,ABC133,8,2025-02-03,60.0,56.0
2024-12-09,CN,ABC133,8,2025-02-03,52.5,56.0
2024-12-09,CN,ABC133,9,2025-02-10,90.0,84.0
2024-12-09,CN,ABC133,9,2025-02-10,52.5,84.0
2024-12-09,CN,ABC133,10,2025-02-17,90.0,56.0
2024-12-09,CN,ABC133,10,2025-02-17,52.5,56.0
2024-12-09,CN,ABC133,11,2025-02-24,90.0,28.0
2024-12-09,CN,ABC133,11,2025-02-24,52.5,28.0
2024-12-09,CN,ABC133,12,2025-03-03,90.0,56.0
2024-12-09,CN,ABC133,12,2025-03-03,52.5,56.0
2024-12-09,CN,ABC134,1,2024-12-16,28,28.0
2024-12-09,CN,ABC134,1,2024-12-16,28,28.0
2024-12-09,CN,ABC134,2,2024-12-23,56,0.0
2024-12-09,CN,ABC134,2,2024-12-23,56,0.0
2024-12-09,CN,ABC134,3,2024-12-30,28,0.0
2024-12-09,CN,ABC134,3,2024-12-30,28,0.0
2024-12-09,CN,ABC134,4,2025-01-06,56,0.0
2024-12-09,CN,ABC134,4,2025-01-06,56,0.0
2024-12-09,CN,ABC134,5,2025-01-13,52.5,0.0
2024-12-09,CN,ABC134,5,2025-01-13,30.0,0.0
2024-12-09,CN,ABC134,6,2025-01-20,52.5,0.0
2024-12-09,CN,ABC134,6,2025-01-20,30.0,0.0
2024-12-09,CN,ABC134,7,2025-01-27,52.5,56.0
2024-12-09,CN,ABC134,7,2025-01-27,30.0,56.0
2024-12-09,CN,ABC134,8,2025-02-03,52.5,28.0
2024-12-09,CN,ABC134,8,2025-02-03,30.0,28.0
2024-12-09,CN,ABC134,9,2025-02-10,60.0,84.0
2024-12-09,CN,ABC134,9,2025-02-10,30.0,84.0
2024-12-09,CN,ABC134,10,2025-02-17,60.0,28.0
2024-12-09,CN,ABC134,10,2025-02-17,30.0,28.0
2024-12-09,CN,ABC134,11,2025-02-24,60.0,28.0
2024-12-09,CN,ABC134,11,2025-02-24,30.0,28.0
2024-12-09,CN,ABC134,12,2025-03-03,60.0,0.0
2024-12-09,CN,ABC134,12,2025-03-03,30.0,0.0
2024-12-09,CN,ABC135,1,2024-12-16,28,112.0
2024-12-09,CN,ABC135,1,2024-12-16,224,112.0
2024-12-09,CN,ABC135,2,2024-12-23,28,0.0
2024-12-09,CN,ABC135,2,2024-12-23,56,0.0
2024-12-09,CN,ABC135,3,2024-12-30,56,0.0
2024-12-09,CN,ABC135,3,2024-12-30,56,0.0
2024-12-09,CN,ABC135,4,2025-01-06,56,0.0
2024-12-09,CN,ABC135,4,2025-01-06,84,0.0
2024-12-09,CN,ABC135,5,2025-01-13,52.5,112.0
2024-12-09,CN,ABC135,5,2025-01-13,60.0,112.0
2024-12-09,CN,ABC135,6,2025-01-20,52.5,0.0
2024-12-09,CN,ABC135,6,2025-01-20,60.0,0.0
2024-12-09,CN,ABC135,7,2025-01-27,52.5,112.0
2024-12-09,CN,ABC135,7,2025-01-27,60.0,112.0
2024-12-09,CN,ABC135,8,2025-02-03,52.5,0.0
2024-12-09,CN,ABC135,8,2025-02-03,60.0,0.0
2024-12-09,CN,ABC135,9,2025-02-10,45.0,112.0
2024-12-09,CN,ABC135,9,2025-02-10,60.0,112.0
2024-12-09,CN,ABC135,10,2025-02-17,45.0,28.0
2024-12-09,CN,ABC135,10,2025-02-17,60.0,28.0
2024-12-09,CN,ABC135,11,2025-02-24,45.0,0.0
2024-12-09,CN,ABC135,11,2025-02-24,60.0,0.0
2024-12-09,CN,ABC135,12,2025-03-03,45.0,0.0
2024-12-09,CN,ABC135,12,2025-03-03,60.0,0.0
2024-12-09,CN,ABC136,1,2024-12-16,0,28.0
2024-12-09,CN,ABC136,1,2024-12-16,0,28.0
2024-12-09,CN,ABC136,2,2024-12-23,28,0.0
2024-12-09,CN,ABC136,2,2024-12-23,0,0.0
2024-12-09,CN,ABC136,3,2024-12-30,0,0.0
2024-12-09,CN,ABC136,3,2024-12-30,0,0.0
2024-12-09,CN,ABC136,4,2025-01-06,28,0.0
2024-12-09,CN,ABC136,4,2025-01-06,28,0.0
2024-12-09,CN,ABC136,5,2025-01-13,22.5,0.0
2024-12-09,CN,ABC136,5,2025-01-13,15.0,0.0
2024-12-09,CN,ABC136,6,2025-01-20,22.5,0.0
2024-12-09,CN,ABC136,6,2025-01-20,15.0,0.0
2024-12-09,CN,ABC136,7,2025-01-27,22.5,56.0
2024-12-09,CN,ABC136,7,2025-01-27,15.0,56.0
2024-12-09,CN,ABC136,8,2025-02-03,22.5,28.0
2024-12-09,CN,ABC136,8,2025-02-03,15.0,28.0
2024-12-09,CN,ABC136,9,2025-02-10,22.5,0.0
2024-12-09,CN,ABC136,9,2025-02-10,15.0,0.0
2024-12-09,CN,ABC136,10,2025-02-17,22.5,0.0
2024-12-09,CN,ABC136,10,2025-02-17,15.0,0.0
2024-12-09,CN,ABC136,11,2025-02-24,22.5,0.0
2024-12-09,CN,ABC136,11,2025-02-24,15.0,0.0
2024-12-09,CN,ABC136,12,2025-03-03,22.5,0.0
2024-12-09,CN,ABC136,12,2025-03-03,15.0,0.0
2024-12-09,CN,ABC137,1,2024-12-16,0,28.0
2024-12-09,CN,ABC137,1,2024-12-16,0,28.0
2024-12-09,CN,ABC137,2,2024-12-23,28,0.0
2024-12-09,CN,ABC137,2,2024-12-23,28,0.0
2024-12-09,CN,ABC137,3,2024-12-30,0,0.0
2024-12-09,CN,ABC137,3,2024-12-30,0,0.0
2024-12-09,CN,ABC137,4,2025-01-06,28,28.0
2024-12-09,CN,ABC137,4,2025-01-06,0,28.0
2024-12-09,CN,ABC137,5,2025-01-13,22.5,28.0
2024-12-09,CN,ABC137,5,2025-01-13,15.0,28.0
2024-12-09,CN,ABC137,6,2025-01-20,22.5,0.0
2024-12-09,CN,ABC137,6,2025-01-20,15.0,0.0
2024-12-09,CN,ABC137,7,2025-01-27,22.5,28.0
2024-12-09,CN,ABC137,7,2025-01-27,15.0,28.0
2024-12-09,CN,ABC137,8,2025-02-03,22.5,28.0
2024-12-09,CN,ABC137,8,2025-02-03,15.0,28.0
